,date,rtgs_vol,rtgs_val,neft_vol,neft_val,aeps_vol,aeps_val,upi_vol,upi_val,imps_vol,imps_val,nach_credit_vol,nach_credit_val,nach_debit_vol,nach_debit_val,netc_vol,netc_val,bbps_vol,bbps_val,cts_vol,cts_val,nfs_through_atms_vol,nfs_through_atms_val,aeps_through_micro_atms_or_bcs_vol,aeps_through_micro_atms_or_bcs_val,credit_card_at_pos_and_e_commerce_vol,credit_card_at_pos_and_e_commerce_val,debit_card_at_pos_and_e_commerce_vol,debit_card_at_pos_and_e_commerce_val,ppis_card_at_pos_and_e_commerce_vol,ppis_card_at_pos_and_e_commerce_val,government_securities_clearing_vol,government_securities_clearing_val,forex_clearing_vol,forex_clearing_val,rupee_derivatives_vol,rupee_derivatives_val,credit_card_at_pos_vol,credit_card_at_pos_val,credit_card_at_e_commerce_vol,credit_card_at_e_commerce_val,debit_card_at_pos_vol,debit_card_at_pos_val,debit_card_at_e_commerce_vol,debit_card_at_e_commerce_val,ppis_card_at_pos_vol,ppis_card_at_pos_val,ppis_card_at_e_commerce_vol,ppis_card_at_e_commerce_val
1367,28-02-2024,10.95,773910.33,283.72,172983.85,0.6,14.6,4181.9,64859.15,182.35,21991.61,1306.26,33532.15,69.2,4481.26,108.92,194.6,41.51,1147.6,23.53,27336.62,95.76,3958.61,25.79,694.06,,,,,,,0.06,714150.58,0.11,289706.29,0,39745,30.65,1329.04,32.37,2121.96,29.97,730.71,14,423.72,0.81,20.23,1.04,54.99
1368,29-02-2024,11.49,936360.1,410.61,270309.41,0.83,19.46,4315.81,77900.86,202.15,26974.04,250.95,9990.37,24.41,4254.15,111.93,203.72,46.44,1364.11,21.36,26105.89,111.83,4891.14,48.44,1296.35,,,,,,,0.06,694492.77,0.17,1364558.28,0,15020,30.86,1402.96,47.84,3747.3,31.26,766.23,16.58,609.44,0.78,18.42,1.1,53.42
1369,01-03-2024,9.85,871473.84,398.98,190054.76,0.53,14.04,4546.29,80825.87,215.71,26374.21,295.22,10763.78,41.65,5257.79,113.22,209.89,48.38,1115.61,20.62,26535.31,121.55,5660.87,52.29,1470.78,,,,,,,0.06,728452.02,0.09,321534.53,0.01,36739.3,31.9,1467.88,48.95,4170.9,32.61,804.68,17.33,641.15,0.87,19.8,1.12,51.36
1370,02-03-2024,7.87,244147.34,239.26,97846.48,0.53,13.99,4520.81,75429.57,206.54,22915.34,126.58,6129.92,129.03,8551.65,116.12,202.2,46.6,1061.76,19.89,23558.35,120.42,5613.25,46.93,1277.9,,,,,,,0,11629.89,0,0,0,0,29.53,1239.84,34.02,2522.76,30.02,751.98,12.55,433.81,0.99,23.17,1.22,59.71
1371,03-03-2024,1.08,11219.01,149.57,23370.25,0.48,11.51,4338.82,58334.6,180.28,14994.6,23.68,481.43,107.52,6392.34,116.55,199.22,40.81,781.9,,,110.76,4657.42,36.46,932.68,,,,,,,,,,,,,30.88,1214.23,34.58,2115.97,29.22,688.1,11.75,349.86,0.99,18.57,1.03,44.66
1372,04-03-2024,10.72,620553.29,273.86,151007.51,0.58,14.48,4400.41,77261.65,208.6,24990.56,121.25,4947.6,78.34,6476.1,106.56,181.05,52.38,1209.87,24.58,26349.3,115.34,5255.65,45.8,1250.03,,,,,,,0.06,740243.05,0.1,318984.81,0,22476.76,50.53,2323.53,66.25,5442.94,44.89,1133.78,21.86,771.49,0.97,20.71,1.16,49.12
1373,05-03-2024,10.15,635211.11,306.02,147447.53,0.58,15.97,4469.35,76244.86,202.85,23826.76,144.44,7502.77,241.6,25437.47,108.92,189.49,57.17,1462.14,25.35,28501.76,113.37,5137.03,37.8,977.64,,,,,,,0.06,699900.35,0.12,332791.06,0,26470.92,27.21,1336.94,44.15,3832.21,30.33,740.24,15.25,555.55,0.85,18.58,1.38,67.05
1374,06-03-2024,10.35,763152.34,297.69,147405.53,0.65,18.13,4418.26,73298.76,197.87,23302.39,389.81,9020.39,34.71,4665.45,111.26,194.11,51.28,1261.77,23.28,25734.85,115.61,5162.29,36.37,934.83,,,,,,,0.06,691783.87,0.11,309174.47,0,8956.89,34.5,1620.34,43.4,3711.13,33.7,822.93,15.01,556.23,0.95,20.64,1.24,56.58
1375,07-03-2024,11.28,873567.79,363.45,205630.9,0.72,19.64,4501.15,72473.42,196.62,23201.29,134.2,6604.75,84.34,9282.39,114.09,197.36,51.16,1264.65,23.01,26966.46,121.38,5421.83,38.87,991.54,,,,,,,0.06,771072.74,0.09,290432.08,0,23644.24,33.83,1556.24,33.67,2915.28,33.15,808.69,13.94,485.64,0.93,20.85,1.13,53.64
1376,08-03-2024,4.48,140186.39,222.32,79827.95,0.74,20.74,4282.33,59151,178.31,17728.41,89.05,3421.58,37.68,3465.79,110.63,197.7,45.18,1036.79,6.59,6890.78,113.64,4913.08,34.29,864.86,,,,,,,,,,,,,25.08,1087.51,40.42,2895.34,26.09,638.53,12.28,416.05,0.84,18.8,1.21,49.15
1377,09-03-2024,2.52,25793.26,161.61,32346.05,0.73,21.77,4335.56,62712.99,182.12,17892.7,100.25,1427.9,29.51,1675.04,114.35,197.15,45.03,1015.48,,,112.7,5028.99,34.35,901.7,,,,,,,,,,,,,31.85,1280.73,33.84,2235.22,29.84,738.98,11.43,341.41,1,21.29,0.92,30.74
1378,10-03-2024,1.04,10073.16,143.4,19880.27,0.71,19.15,4381.91,54675.02,173.12,13173.3,50.49,769.79,90.8,15248.13,113.5,194.79,39.24,825.05,,,107.07,4415.29,30.02,735.82,,,,,,,,,,,,,31.43,1163.07,33.41,1789.47,28.41,657.19,10.76,291.74,0.94,16.46,0.85,23.62
1379,11-03-2024,13.89,872054.63,396.55,180708.48,0.77,20.67,4446.13,73454.28,200.19,23664.25,220.07,6602.23,82.65,6166.9,107.92,183.4,54.07,1370.9,41.34,41353.01,117.47,5260.13,36.78,935.4,,,,,,,0.08,818267.48,0.1,336872.4,0,19185,59.84,2598.48,73.4,5339.56,50.76,1284.11,23.57,795.54,1,20.15,1.18,41.06
1380,12-03-2024,11.44,769196.02,274.87,161490.19,0.78,21.54,4323.86,68580.66,194.44,22197.88,318.51,11807,42.26,4556.67,106.61,187.8,51.83,1326.05,32.73,33824.78,113.6,5015.86,37.14,934.75,,,,,,,0.07,784791.04,0.13,358026.46,0,17210,30.87,1330.11,42.1,3194.9,30.99,745.52,14.69,529.28,0.86,18.62,1.36,66.82
1381,13-03-2024,10.82,709915.91,269.26,146681.8,0.75,20.37,4320.08,68886.56,189.68,21583.68,169.3,7045.32,15.42,2895.43,109.11,196.36,48.67,1173.5,25.72,28503.12,109.92,4809.04,35,885.74,,,,,,,0.06,728545.7,0.12,326918.9,0,17723.03,31.44,1357.87,34.02,2551.06,31.29,766.27,13.62,481.17,0.86,18.73,1.26,58.8
1382,14-03-2024,11.05,884227.01,277.71,166836.83,0.81,21.86,4289.08,66622.38,191.01,21732.56,171.52,6911.42,25.15,3492.08,107.25,198.2,47.37,1200.88,24.65,29041.26,105.67,4592.65,35.29,899.13,,,,,,,0.06,722503.14,0.1,257698.05,0,15280,31.35,1349.69,47.11,3370.92,30.75,761.82,14.72,547.63,0.85,18.41,1.42,69.77
1383,15-03-2024,11.12,988065.93,288.27,170433.21,0.81,21.91,4366.18,64856.7,182.73,20043.77,278.89,7692.9,119.84,11126.06,110.67,202.75,48.9,1282.11,24.52,29090.77,107.91,4588.05,36.34,906.44,,,,,,,0.05,747699.14,0.13,380348.51,0,15015,32.65,1337.36,45,3150.77,31.22,769.29,14.84,519.5,0.83,18.34,1.44,74.19
1384,16-03-2024,8.72,227900.87,232.12,105861.68,0.77,20.78,4315.83,61213.98,180.76,18459.85,193.3,8168.49,28.37,2894.27,115.73,206.49,42.82,1003.74,22.69,26305.31,108.32,4601.95,34.07,842.12,,,,,,,0,26722.08,0,0,0,0,31.51,1189.72,32.16,1851.82,28.9,729.34,10.99,329.8,0.91,19.2,1.3,69.69
1385,17-03-2024,1.13,11787.39,138.63,17728.23,0.78,20.32,4258.75,48305.04,161.77,11577.72,5.13,528.25,6.3,567.12,113.58,202.53,35.3,611.7,,,100.71,3890.51,29.65,726.9,,,,,,,,,,,,,32.29,1117.58,32.11,1489.49,27.69,660.46,10.2,249.77,0.88,16.59,1.09,48.65
1386,18-03-2024,11.64,766343.9,260.6,158107.11,0.83,22.61,4279.42,63687.32,185.28,20292.03,107.65,5350.97,20.86,3304.58,103.64,186.53,48.57,1227.95,26.45,28539.16,103.04,4358.4,36.7,940.51,,,,,,,0.06,747749.3,0.11,370949.41,0,23010,52.85,2072.67,61.57,3768.61,42.62,1094.06,19.23,609.58,0.88,19.4,0.99,35.85
1387,19-03-2024,11.17,776867.35,252.93,158356.39,0.77,20.91,4186.05,61251.95,178.91,19996.66,131.68,5492.96,8.88,2803.05,104.61,191.83,46.08,1133.33,25.39,29523.51,99.06,4188.27,32.45,841.24,,,,,,,0.06,709989.26,0.13,344890.6,0,23180,31.15,1264.23,40.63,2767.98,29.78,729.81,13.58,452.75,0.73,15.69,1.31,68.79
1388,20-03-2024,11.26,889629.41,267.74,157744.15,0.72,18.96,4184.15,62350.23,175.38,20279.48,151.43,6253.93,44.19,6208.49,107.32,195.93,46.5,1230.47,25.86,31039.78,97.46,4126.08,28.53,740.04,,,,,,,0.07,732749.73,0.11,324757.64,0.01,31415,32.21,1335.06,32.42,3274.61,30.53,783.77,12.76,418.32,0.76,16.96,1.19,60.39
1389,21-03-2024,11.44,865107.47,256.26,178349.7,0.81,21.76,4262.7,61972.32,177.96,20325.05,140.88,8794.29,21.33,3857.48,108.83,200.08,46.98,1195.89,24.64,31584.7,99.61,4251.99,34.62,894.3,,,,,,,0.06,744948.04,0.13,353298.17,0.01,47265,33.43,1409.91,46.75,3355.27,30.82,785.54,14.22,499.06,0.75,17.99,1.37,62.73
1390,22-03-2024,12.91,1036648.35,292.38,210019.63,0.86,23.52,4456.07,61822.7,180.57,21049.95,134.97,12245.67,23.48,4199.85,113.74,203.84,47.25,1135.55,25.45,30964.94,103.52,4423.81,34.57,892.4,,,,,,,0.08,745228.51,0.14,370409.17,0.01,48820,35.26,1452.86,44.63,3051.38,31.5,801.43,14.9,483.06,0.77,17.05,1.37,62.72
1391,23-03-2024,3.38,42555.52,173.46,37013.01,0.96,26.29,4504.97,60705.64,189.38,18598.75,130.22,4010.73,4.27,618.08,122.26,207.48,43.24,960.3,,,110.61,4743.5,35.57,914.71,,,,,,,,,,,,,35.29,1331.86,31.81,1951.63,30.22,785.92,10.84,317.92,0.86,18.78,1.03,40.38
1392,24-03-2024,1.17,15542.06,142.79,16746.95,0.97,22.68,4459.68,48265.51,172.55,11876.58,12.9,666.07,4.1,558.99,107.04,180.53,32.67,602.48,,,100.61,3771.22,29.74,680.51,,,,,,,,,,,,,33.42,1127.75,30.35,1461.64,27.28,643.95,9.64,240.47,0.76,14.82,0.84,25.71
1393,25-03-2024,3.45,92438.27,195.64,102369.59,0.36,7.69,3707.24,40085.56,139.28,11794.29,232.44,6517,26.2,2608.45,77.39,129.18,30.48,619.01,7.35,8808.96,68.2,2523.09,15.31,361.4,,,,,,,,,,,,,20.5,744.38,27.11,1412.27,19.52,448.22,8.71,235.28,0.48,7.64,0.68,21.79
1394,26-03-2024,13.05,988479.15,246.47,192851.26,0.72,17.32,4130.96,56389.63,172.78,20275.83,169.58,8491.11,27.49,3869.68,90.81,143.28,42.53,1155.79,37.85,45031.65,89.22,3638.72,28.31,734.24,,,,,,,0.07,753252.05,0.14,397529.96,0,15940,60.94,2448.53,68.54,4422.95,44.38,1139.49,21.45,675.82,0.78,16.28,0.99,38
1395,27-03-2024,13.9,1148429.3,278.57,207630.65,0.87,21.71,4284.64,62182.95,182.98,22876.14,107.98,10404.39,12.45,3939.05,104.33,171.48,44.02,1137.55,31.94,38564.09,98.24,4134.38,32.77,850.61,,,,,,,0.06,734951.48,0.18,449855.34,0,38776.55,33.05,1452.81,37.75,2808.72,30.44,791.8,13.37,470.26,0.69,16.88,1.36,68.78
1396,28-03-2024,16.48,1589480.32,394.62,314720.08,0.87,21.76,4259.39,67414.47,192.93,26776.25,186.69,16467,67.03,5350.51,108.3,186.52,44.66,1191.19,29.78,40630.33,99.12,4278.77,30.83,805.95,,,,,,,0.06,654032.36,0.23,1950632.58,0,26865,33.49,1507.09,43.13,3522.06,31.76,840.52,14.65,566.64,0.73,16.95,1.3,56.07
1397,29-03-2024,6.79,149583.08,212.77,143521.82,0.89,23.12,4282.98,61279.32,203.65,22952.3,178.71,7318.96,8.48,1169.9,113.96,198.46,40.9,1007.54,4.19,7216.1,94.69,4051.04,29.6,787.91,,,,,,,,,,,,,28.43,1251.07,31.72,2275.61,25.96,724.69,11.46,392.68,0.78,17.54,1.29,54.01
1398,30-03-2024,18.76,978860.77,343.62,280437.15,0.82,20.52,4402.7,69087.24,210.89,28079.84,203.69,14606.26,13.42,4865.55,113.65,202.63,43.02,1245.44,31.09,40133.55,106.32,4727.11,28.2,752.4,,,,,,,0,80168.27,0,0,0,0,31.27,1335.14,31.41,2331.67,29.44,818.33,11.25,439.32,0.78,13.58,0.93,27.57
1399,31-03-2024,5.55,129875.88,187.67,118415.11,0.85,20.17,4484.29,59531.05,201.22,21873.29,102.73,12190.79,14.65,2718.76,115.33,200.6,37.19,1032,0.35,4053.52,102.51,4240.04,24.91,638.98,,,,,,,,,,,,,31.67,1264.71,25.22,1609.27,27.85,733.87,10.37,345.26,0.78,13.06,0.8,17.95
1400,01-04-2024,0.77,17533.63,26.93,30073.67,0.36,12.65,4081.77,65707.52,240.94,25366.46,3.11,757.02,40.38,3618.88,105.67,189.37,43.77,1031.95,,,105.9,4687.69,25,733.97,,,,,,,,,,,,,26.24,1117.52,39.6,2751.99,29.41,761.34,12.69,434.5,0.63,9.6,0.74,13.53
1401,02-04-2024,13.08,1229851.07,411.34,219355.7,0.56,19.74,4376.71,78992.68,256.87,28349.3,74.35,10907.5,136.16,9555.44,100.27,180.58,50.6,1315.64,37.34,49858.24,118.28,5630.46,34.41,999.47,,,,,,,0.06,788116.04,0.16,580271.97,0.01,42935,69.41,3205.9,83.21,6489.82,57.1,1567.79,28.59,1035.45,0.94,21.01,1.35,54.56
1402,03-04-2024,10.59,776476.28,287.15,139377.31,0.58,19.82,4574.56,81612.52,201.07,25701.92,111.19,4321.37,144.53,9618.54,104.42,188.02,54.21,1291.99,25.99,37015.61,127.31,6251.42,36.66,1045.44,,,,,,,0.06,786404.09,0.13,381483.23,0,17435,29.57,1445.34,37.93,3174.71,33.02,869.35,15.54,536.61,0.81,20.12,1.14,46.33
1403,04-04-2024,9.81,734530.48,265.45,126111.84,0.56,18.25,4637.32,80339.98,202.16,25475.57,273.28,7241.78,49.08,6297.6,106.04,191.76,52.36,1294.04,23.61,35779.11,117.74,5653.52,34.87,961.44,,,,,,,0.06,778661.9,0.09,303460.19,0.01,85735,36.01,1849.19,47.13,3963.13,37.36,1046.49,17.18,626.71,0.81,17.91,1.55,71.38
1404,05-04-2024,10.01,699058.88,287.19,137545.52,0.54,16.96,4683.52,76592.44,201.99,23931.64,189.08,5367.83,250.05,25705.53,107.5,193.24,56,1482.1,22.62,31311.3,115.57,5428.63,34.68,919.54,,,,,,,0.06,804176.64,0.13,347608.78,0.01,46230,34.4,1718.41,46.28,3747.31,34.35,951.95,16.57,591.64,0.84,19.85,1.4,60.85
1405,06-04-2024,8.61,256425.14,338.14,129086.36,0.57,17.67,4683.34,75139.67,194.38,21805.7,147.15,4919.34,26.61,4184.22,113.85,198.15,50.43,1176.46,21.04,27737.48,121.73,5770.9,35.18,915.23,,,,,,,0,12461.04,0,0,0,0,32.35,1462.83,32.92,2250.28,31.57,870.26,11.4,369.77,1.46,21.96,1.4,66.87
1406,07-04-2024,1.18,17425.82,147.95,20612.48,0.59,16.78,4732.2,62137.33,181.61,14897.31,1.14,387.14,62.69,6061.5,111.03,193.74,42.51,853.8,,,114.86,5049.75,30.4,758.08,,,,,,,,,,,,,33.96,1410.25,25.91,1546.65,30.91,807.4,10.18,264.86,1.35,20.44,1.1,44.17
1407,08-04-2024,10.96,748775.93,295.09,140097.32,0.68,19.89,4645.73,78463.35,202.47,23619.54,141.91,4082.42,63.18,5692.67,102.33,178.25,55.31,1360.52,24.74,28218.01,122,5683.56,38.83,1016.57,,,,,,,0.08,830896.39,0.1,316505.04,0.01,32785,55.25,2557.13,62.46,4374.93,47.6,1320.16,20.06,663.44,1.12,19.97,1.21,45.79
1408,09-04-2024,6.53,157666.85,236.2,91035.51,0.65,19.88,4729.93,73005.91,193.97,20065.14,149.28,3469.84,27.81,2449.42,96.76,173.93,49.74,1137.64,13.37,16546.74,117.76,5400.71,34.73,904.64,,,,,,,,,,,,,26.76,1317.71,37.87,2639.24,27.83,795.17,11.59,379.72,1.32,19.63,1.34,46.6
1409,10-04-2024,10.96,847887.31,299.42,170546.74,0.73,21.22,4787.3,77281.73,203.97,22308.06,126.28,4027.85,159.78,20357.9,100.04,171.9,55.11,1456.39,27.09,32213.79,125.71,5805.63,37.33,969.29,,,,,,,0.06,805838.94,0.13,321024.01,0,22925,42.21,1989.25,50.19,3668.98,39.58,1107.7,16.87,584.14,1.17,19.57,1.2,42.96
1410,11-04-2024,3.02,56963.77,183.83,45898.34,0.67,19.29,4370.3,58614.12,177.11,16146.37,17.77,795.04,21.52,1741.8,99.99,170.06,48.3,1113.22,1.68,1837.2,104.8,4558.84,29,751.03,,,,,,,,,,,,,27.23,1154.79,30.83,1921.08,26.89,738.21,10.55,322.5,1.41,18.7,1.31,61.14
1411,12-04-2024,12,772794.93,281.61,150585.48,0.7,20.14,4445.22,66417.2,185.14,19976.12,252.15,6396.55,28.57,4210.42,105.27,178.54,54.84,1346.05,31.47,39789.89,108.69,4876.48,32.69,862.07,,,,,,,0.06,813943.26,0.11,326701.2,0.01,41410,41.86,1832.2,48.88,3286.11,38.41,1077.51,17.1,547.58,1.16,20.07,1.15,45.48
1412,13-04-2024,2.61,30747.71,156.32,30128.7,0.76,22.15,4479.34,60182.59,178.53,16329.84,170.54,3331.63,11.76,755.63,115.78,193.72,47.3,963.62,,,109.97,4798.06,33.81,897.92,,,,,,,,,,,,,32.31,1299.25,24.78,1442.05,29.7,800.76,9.75,261.53,1.33,20.07,1.13,53.57
1413,14-04-2024,1.04,12008.28,133.79,15070.29,0.64,18.08,4383.94,49234.95,161.13,11387.59,0.9,197.77,5.29,512.02,114.72,191.2,39.16,666.81,,,94.77,3776.25,26.9,683.35,,,,,,,,,,,,,30.49,1190.72,30.92,1471.75,26.6,710.42,10.3,247.39,1.13,17.29,1,36.08
1414,15-04-2024,12.52,816142.46,311.29,155982.67,0.8,22.63,4469.73,71014.73,188.28,21435.28,248.84,5911.56,121.68,11865.46,107.58,177.53,55.6,1350.27,36.88,38848.3,108.4,4734.63,36.66,964.05,,,,,,,0.07,808352.74,0.14,370719.1,0,24280,52.48,2191.52,65.41,3746.99,44,1248.8,21.13,640.34,1,19.33,1.2,47.43
1415,16-04-2024,11,662599.04,259.9,127491.81,0.8,22.65,4494.11,67012.58,183.98,20598.03,154.76,5809.31,22.23,3800.11,104.81,179.9,52.88,1261.86,28.17,36513.64,106.67,4610.86,35.85,932.4,,,,,,,0.07,800513.5,0.1,276444.28,0.01,55365,31.66,1320.85,33.06,2138.76,30.68,812.74,13.42,411.02,1.29,20.54,1.5,81.46
1416,17-04-2024,4.52,117155.39,189.07,63340.31,0.79,22.49,4305.65,58079.92,176.34,16636.26,97.37,2193.06,10.25,1498.67,105.74,184.09,48.32,1084,5.86,12184.69,95.68,4091.27,33.22,888.77,,,,,,,,,,,,,23.96,1004.92,29.99,1860.12,24.07,654.31,10.37,309.63,1.24,19.28,1.27,61.72
1417,18-04-2024,11.07,674343.76,280.24,133833.76,0.75,21.38,4387.66,62329.77,172.14,19061.15,74.25,4884.56,18.58,3579.26,111.63,187.03,51.24,1221.04,28.4,33447.23,95.5,4069.13,30.11,803.42,,,,,,,0.07,783760.86,0.09,279589.92,0.01,26855,40.08,1694.06,54.77,3469.5,35.07,952.19,16.9,528.83,1.18,19.59,1.2,47.49
1418,19-04-2024,8.64,685151.47,226.31,115970.52,0.62,17.12,4141.56,55920.21,157.05,17007.28,172.49,6444.85,14.02,2903.87,111.14,187.92,44.88,1077.87,18.99,28606.16,86.16,3616.61,26.23,712.16,,,,,,,0.08,780473.56,0.12,340291.09,0.01,38722,33.42,1351.4,37.28,2582.88,29.13,744.71,13.26,402.31,1.22,19.51,1.44,73.62
1419,20-04-2024,8.28,213833.02,195.54,76018.01,0.82,22.94,4447.32,63256.03,167.13,18021.21,130.09,5512.48,48.79,5227.62,117.51,191.6,46.11,1193.21,21.02,26053.4,103.98,4424.22,31.74,863.23,,,,,,,0,26576.62,0,0,0,0,31.73,1248.44,32.05,2030.67,28.12,745.74,10.69,307.52,1.26,21.46,1.24,59.84
1420,21-04-2024,1.07,12323.21,138.74,16085.92,0.78,19.9,4346.77,48472.16,152.66,11374.72,0.84,217.66,11.92,1253.3,123.39,195.73,38.29,777.29,,,91.62,3534.09,25.34,655.95,,,,,,,,,,,,,31.73,1191.57,30.56,1407.26,25.87,655.24,9.43,232.34,1.09,17.98,1.2,56.1
1421,22-04-2024,10.26,662889.63,233.45,14651.01,0.77,20.2,4336.3,63466.19,169.68,19583.85,120.73,7042.46,38.13,3382.81,112.52,179.66,48.01,1274.87,22.68,26848.77,95.7,3989.77,29.49,790.8,,,,,,,0.07,801934.69,0.11,353579.66,0.01,31260,54.59,2241.91,60.76,4428.34,42.3,1134.83,18.39,594.42,1.01,20.23,1.06,42.12
1422,23-04-2024,9.28,557034.35,225.11,110429.67,0.74,19.06,4232.23,59888.22,165.19,18521.15,137.02,8809.09,9.68,2727.19,110.2,182.67,45.05,1193.57,20.73,27246.1,91.16,3740.79,28.24,754.28,,,,,,,0.07,784273.46,0.09,334730.85,0.01,31675.72,32.14,1398.8,40.1,2678.55,29.52,752.67,12.88,426.28,1.18,20.9,1.46,79.03
1423,24-04-2024,9.33,630648.73,227.88,116191.01,0.76,19.4,4296.9,62462.96,168.43,19043.67,203.49,7591.69,9.45,2509.88,111.28,186.28,43.86,1200.16,19.33,25699.84,92.91,3806.82,28.23,753.33,,,,,,,0.08,782533.15,0.12,345730.17,0,20440,32.7,1419.11,40.72,2765.31,29.66,757.82,12.75,435.96,1.07,19.25,1.4,74.77
1424,25-04-2024,9.59,638664.43,224.69,127832.71,0.8,20.12,4316.85,62066.2,168.88,19851.12,116.94,10806.74,38.56,4441.7,110.76,188.91,45.98,1297.36,20.19,25406.27,92.92,3835.24,27.96,741.21,,,,,,,0.06,760433.05,0.14,336082.3,0.01,29395,32.42,1426.99,39.49,2651.88,29.52,758.32,12.98,440.23,1.28,18.64,1.5,80.3
1425,26-04-2024,9.45,658151.25,221.79,135711.48,0.72,17.84,4178.7,56158.84,160.21,17990.7,68.89,7671.04,12.67,3011.12,115.65,194,41.78,1138.44,17.06,21312.14,86.92,3524.7,24.02,628.72,,,,,,,0.06,734984.5,0.13,300979.3,0.01,34098.87,34.36,1459.43,39.17,2596.09,29.02,730.29,12.58,418.76,1.19,18.88,1.33,67.97
1426,27-04-2024,2.73,30659.22,153.59,28977.92,0.77,19.7,4373.46,56822.21,166.15,16334.58,44.75,1090.59,9.89,907.85,118.75,195.31,41.77,1072.15,,,92.15,3841.96,24.95,671.39,,,,,,,,,,,,,32.64,1320.87,31.21,1751.2,27.6,727.07,10.16,311.11,1.15,18.25,1.13,51.11
1427,28-04-2024,1.03,11824.42,136.11,14998.34,0.73,16.7,4256.32,46102.79,153.77,11444.51,2.95,201.93,46.29,1846.06,119.9,196.33,35.53,782.11,,,85.34,3179.86,19.81,491.91,,,,,,,,,,,,,32.09,1203.81,30.46,1387.54,25.75,621.15,9.38,241.55,0.97,14.17,0.93,38.01
1428,29-04-2024,13.24,799386.84,268.34,179164.57,0.77,18.77,4352.25,67116.48,176.84,22447.49,180.78,15865.75,31.51,3586.23,109.4,182.35,45.59,1362.32,32.57,36172.84,91.8,3901.2,25.71,694.65,,,,,,,0.08,736250.3,0.12,295826,0,29220,53.69,2305.72,60.41,3918.33,40.59,1073.07,18.86,628.81,0.93,19.79,1.13,51.06
1429,30-04-2024,12.4,904342.91,397.57,268344.53,0.78,18.99,4492.95,80573.24,195.58,27567.29,87.06,12421.36,23.31,4920.68,107.07,190.56,51.37,1745.28,24.9,29182.41,105.56,4804.08,27,737.94,,,,,,,0.08,711950.25,0.2,1532634.53,0.01,28155,32.05,1527.27,40.54,3327.84,30.89,793.05,14.61,598.32,1.18,18.38,1.44,77.99
1430,01-05-2024,4.99,120813.1,293.68,102201.44,0.46,14.62,4804.69,81678.5,213.28,24345.87,150.61,7850.83,25.33,3312.31,112.02,195.5,51.59,1405.34,9.23,13543.82,113.48,5341.35,33.55,964.3,,,,,,,,,,,,,28.56,1307.75,34.08,2616.63,27.94,741.41,11.53,430.41,1.31,20.1,1.35,69.29
1431,02-05-2024,10.51,751711.93,324.56,165158.97,0.46,14.52,4772.01,82795.98,204.71,25648.04,252.98,9547.98,147.54,9794.13,105.22,182.56,55.06,1508.02,24.35,30389.26,113.56,5457.91,34.51,984.95,,,,,,,0.07,687220.93,0.12,351031.89,0,20260,40.74,2008.65,55.31,4891.02,37.94,1002.1,18,706.04,1.01,19.24,1.37,66.54
1432,03-05-2024,9.83,636214.08,271.31,143162.95,0.48,14.31,4712.03,77293.8,201.4,24375.3,226.18,10651.99,145.46,9807.99,108.92,188.87,54.77,1530.52,21.32,26369.41,111.75,5246.35,33.56,912.92,,,,,,,0.08,708706.99,0.12,323366.23,0,20384,33.06,1651.04,49.44,4411.69,33.06,869.42,15.65,578.97,1.26,21.09,1.56,81.11
1433,04-05-2024,8.04,209565.42,234.02,93779.85,0.49,14.25,4840.87,77618.21,199.11,22662.18,365.47,9935.38,41.92,6242.29,115.18,194.92,53.48,1442.12,20.28,23918.34,113.73,5299.58,33.93,892.85,,,,,,,0,9042.57,0,0,0,0,30.99,1405.07,27.73,2216.38,29.44,780.79,10.68,369.14,1.42,23.83,1.41,78.9
1434,05-05-2024,1.16,15105.4,146.44,20166.97,0.51,12.93,4711.69,61535.54,174.27,15195.3,5.68,285.46,207.14,22504.52,115.73,193.29,47.81,1239.12,,,103.06,4328.02,29.9,718.66,,,,,,,,,,,,,31.4,1327,35.63,2380.73,27.75,701.46,10.84,329.49,1.2,19.15,1.2,54.78
1435,06-05-2024,10.6,764694.33,298.69,142762.21,0.56,15.23,4669.94,77012.19,197.46,23780.37,228.64,6995.87,77.05,6398.44,105.46,178.65,58.22,1659.18,24.44,24882.7,107.54,4908.22,36.31,919.48,,,,,,,0.08,711663.64,0.13,341145.25,0.01,53051.09,52.81,2573.9,76.18,6060.5,43.94,1202.92,20.99,735.4,1.09,21.61,1.34,61.88
1436,07-05-2024,8.82,598965.09,296.08,126660.09,0.53,14.5,4544.11,71966.72,188.36,22222.22,169.76,8201.2,91.51,9647.14,102.45,178.56,55.1,1530.84,18.07,20837.42,106.27,4837.03,31.56,813.63,,,,,,,0.09,708801.69,0.13,286234.74,0.01,32000,31.21,1522.72,43.53,3596.29,30.34,783.35,14.08,494.59,1.3,20.03,1.56,87.38
1437,08-05-2024,9.81,651547.39,269.89,124779.99,0.64,18.03,4741.36,74337.94,196.08,22410.9,120.52,5802.44,46.25,4686.09,104.79,184.07,58.65,1705.28,21.21,24559.36,115.82,5329.9,36.84,973.51,,,,,,,0.08,700748.6,0.09,236767.43,0.01,43473.6,32.34,1551.06,42.16,3473.95,31.94,812.86,13.84,477.28,1.35,20.87,1.6,87.37
